address,area,average_price,city,date,direction,elevator,firm_name,height,house_type,huxing_jiegou,image_path,image_url,jianzhuleixing,new,nianxian,region,tihu_bili,total_price,url,zhuangxiu
清城区清城,70.79,4521,清远,2019-8,西南,暂无数据,庙园二街,中楼层 (共8层),3室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/0fbc2cc2-ec52-411d-9cfd-cfe5648091a6.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯四户,32,https://qy.lianjia.com/ershoufang/105102684300.html,简装
当涂县当涂县,80.81,4950,马鞍山,2019-8,南,有,君盛桃源,低楼层 (共11层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/28250f44-0c44-4ed9-bf4f-e1805e7bcbee.jpg.120x80.jpg,暂无数据,0,70,当涂县,两梯三户,40,https://mas.lianjia.com/ershoufang/103103767939.html,毛坯
当涂县当涂县,85,5153,马鞍山,2019-8,南,有,襄河湾,中楼层 (共6层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/f55d2675-72d3-4553-a0c7-4330985cb0b7.jpg.120x80.jpg,暂无数据,0,70,当涂县,十二梯两户,100,https://mas.lianjia.com/ershoufang/103104108318.html,精装
花山区沙塘,73.08,5200,马鞍山,2019-8,南 北,无,人民新村,中楼层 (共7层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/1f0ddd6a-fce3-446c-bed5-b48ea9f16cfa.jpg.120x80.jpg,板楼,0,70,花山区,一梯两户,38,https://mas.lianjia.com/ershoufang/103104110081.html,简装
雨山区佳山,136,5736,马鞍山,2019-8,南,无,东方翡翠南苑,高楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/3a9302e1-8bd3-4289-88ef-48259288b43d.jpg.120x80.jpg,板楼,0,70,雨山区,一梯两户,78,https://mas.lianjia.com/ershoufang/103104226753.html,精装
清城区清城,70,8858,清远,2019-8,南,有,优信秀城公馆,高楼层 (共18层),2室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/d158090e-b934-44ab-b75c-e47d746c5bb4.jpg.120x80.jpg,平房,0,70,清城区,三梯十三户,62,https://qy.lianjia.com/ershoufang/105101833247.html,简装
清城区新城,130.17,7529,清远,2019-8,南 北,有,凤迪豪庭,高楼层 (共28层),4室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/98a5c7d5-8615-4f32-9225-eff5514b1d7f.JPG.120x80.jpg,板楼,0,70,清城区,两梯四户,98,https://qy.lianjia.com/ershoufang/105102844994.html,毛坯
当涂县当涂县,72.15,5475,马鞍山,2019-8,南,有,君盛桃源,低楼层 (共6层),1室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/bb2bf92e-e4b4-4ae4-b964-1e18cdc06a96.jpg.120x80.jpg,暂无数据,0,70,当涂县,两梯两户,100,https://mas.lianjia.com/ershoufang/103103993087.html,精装
清城区横荷,99,6263,清远,2019-8,南,暂无数据,荷兴城市花园,低楼层 (共25层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/ea0294ef-c183-4bf6-986f-cd38fa1d9ebb.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯七户,62,https://qy.lianjia.com/ershoufang/105101924194.html,毛坯
清城区横荷,85,9000,清远,2019-8,东北,有,万豪水晶湾二期,高楼层 (共24层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/85159b95-11db-469a-8dc7-6d10ab1b128d.jpg.120x80.jpg,塔楼,0,70,清城区,两梯七户,100,https://qy.lianjia.com/ershoufang/105102688333.html,毛坯
花山区塘西,80,4000,马鞍山,2019-8,南,无,湖东北路24号,高楼层 (共7层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/f996d47c-2fd6-4319-96b3-3b2844439281.jpg.120x80.jpg,板楼,0,70,花山区,一梯两户,32,https://mas.lianjia.com/ershoufang/103104231795.html,精装
花山区霍里,132.32,11186,马鞍山,2019-8,南 北,有,恒大御景湾,高楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/2e55657c-10ba-4313-b2eb-dce5a296c528.JPG.120x80.jpg,板楼,0,70,花山区,两梯三户,148,https://mas.lianjia.com/ershoufang/103104118603.html,精装
花山区江东,105,5524,马鞍山,2019-8,南,无,金瑞新城一村,中楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/f6749466-e536-4d71-9aac-5ae0a778bb4e.jpg.120x80.jpg,板塔结合,0,70,花山区,一梯两户,58,https://mas.lianjia.com/ershoufang/103103893287.html,精装
当涂县当涂县,89.12,6284,马鞍山,2019-8,南 北,有,正元香槟城,中楼层 (共6层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/2c9d2cfc-f713-4449-a960-242c43181769.jpg.120x80.jpg,暂无数据,0,70,当涂县,两梯两户,56,https://mas.lianjia.com/ershoufang/103103996385.html,简装
雨山区佳山,137.09,8389,马鞍山,2019-8,南 北,有,东湖瑞景,低楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/53dd8e65-33f7-4ae8-b87a-a1bde053eefb.jpg.120x80.jpg,板塔结合,0,70,雨山区,一梯两户,115,https://mas.lianjia.com/ershoufang/103104122903.html,毛坯
清城区清城,120.72,2900,清远,2019-8,南,暂无数据,东二座住宅小区,高楼层 (共8层),4室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/fe1cf861-03e1-40fd-b6d8-c3330a47a1ad.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯两户,35,https://qy.lianjia.com/ershoufang/105101850939.html,简装
花山区霍里,113,9735,马鞍山,2019-8,南 北,有,新里·维多利亚公馆,高楼层 (共33层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/f3a6fe96-d3df-47ad-bae3-b193f8488eac.JPG.120x80.jpg,板楼,0,70,花山区,两梯三户,110,https://mas.lianjia.com/ershoufang/103104002781.html,毛坯
清城区清城,43.64,6875,清远,2019-8,北,有,名德幸福里,低楼层 (共17层),1室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/26283c61-9de7-4bd8-b885-7c9d7348f6ff.jpg.120x80.jpg,塔楼,0,70,清城区,三梯十八户,30,https://qy.lianjia.com/ershoufang/105102769092.html,毛坯
清城区清城,70,7429,清远,2019-8,东,暂无数据,阳光100阿尔勒,低楼层 (共11层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/33a65441-7115-4d70-bfd0-696ca2c7ce71.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯十一户,52,https://qy.lianjia.com/ershoufang/105101833297.html,简装
清城区清城,90,8334,清远,2019-8,南,有,时代倾城,低楼层 (共33层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/6f14afac-1183-492b-8ca7-276ae66e188a.jpg.120x80.jpg,塔楼,0,70,清城区,两梯四户,75,https://qy.lianjia.com/ershoufang/105101934593.html,精装
清城区清城,130,8000,清远,2019-8,东北,有,现代城,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/dbd9caeb-e48f-4322-8acb-f744f3a56b0e.jpg.120x80.jpg,塔楼,0,70,清城区,两梯四户,104,https://qy.lianjia.com/ershoufang/105101833302.html,毛坯
清城区新城,121.11,8241,清远,2019-8,北,有,美好居,中楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/9ef776ba-10a4-4657-90bf-19ed13146756.jpg.120x80.jpg,板楼,0,70,清城区,两梯四户,100,https://qy.lianjia.com/ershoufang/105102135062.html,精装
清城区横荷,83,8796,清远,2019-8,东北,有,万豪水晶湾二期,高楼层 (共28层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/ce25fb85-0a0a-4ae0-8008-887339b47e5f.jpg.120x80.jpg,塔楼,0,70,清城区,两梯五户,73,https://qy.lianjia.com/ershoufang/105102688421.html,毛坯
花山区桃园,103.2,8334,马鞍山,2019-8,南,有,明都财富广场,高楼层 (共31层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/2566e757-78f6-4b20-9c33-620d57122cf2.jpg.120x80.jpg,暂无数据,0,70,花山区,十二梯四户,86,https://mas.lianjia.com/ershoufang/103104235209.html,简装
清城区新城,108.66,8283,清远,2019-8,北,有,江湾誉景大厦,中楼层 (共25层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/8870194d-8eed-4599-b702-1d195fb8b7d2.JPG.120x80.jpg,板楼,0,70,清城区,两梯四户,90,https://qy.lianjia.com/ershoufang/105101942170.html,其他
花山区塘西,93,7312,马鞍山,2019-8,南,无,綠洲茗苑,高楼层 (共6层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/f0d39f95-c8d5-42e0-99a9-4554e5c8d75e.jpg.120x80.jpg,板塔结合,0,70,花山区,一梯两户,68,https://mas.lianjia.com/ershoufang/103104131014.html,精装
雨山区安民,114,9650,马鞍山,2019-8,南,有,深业华府春天里,高楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/d7a84a02-b0ac-496a-a931-d69c9f54fe83.jpg.120x80.jpg,板塔结合,0,70,雨山区,两梯四户,110,https://mas.lianjia.com/ershoufang/103103898493.html,毛坯
清城区清城,91,8022,清远,2019-8,南,暂无数据,阳光100阿尔勒,中楼层 (共32层),3室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/5364cad9-c0ad-41ba-9df3-68234ac9b7d9.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯十户,73,https://qy.lianjia.com/ershoufang/105101958298.html,其他
花山区桃园,67,5075,马鞍山,2019-8,南,无,大北庄,中楼层 (共6层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/eec965c4-1ba5-4154-b421-9f2dbf0cd164.jpg.120x80.jpg,板楼,0,70,花山区,一梯三户,34,https://mas.lianjia.com/ershoufang/103104127844.html,简装
清城区新城,136,9559,清远,2019-8,北,有,星月湾豪苑,高楼层 (共22层),3室2厅,暂无数据,,https://image1.ljcdn.com/450100-inspection/09190c33-5198-46ef-ac13-042d7f14db36.jpg.120x80.jpg,暂无数据,0,70,清城区,两梯两户,130,https://qy.lianjia.com/ershoufang/105102772724.html,其他
花山区桃园,105,10000,马鞍山,2019-8,南 北,有,金汇城市花园,高楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/b5cae406-ee83-4a5a-85f6-cf7af6c2389d.jpg.120x80.jpg,板楼,0,70,花山区,两梯两户,105,https://mas.lianjia.com/ershoufang/103104135184.html,简装
花山区沙塘,72,6667,马鞍山,2019-8,南,无,杨秣小区,低楼层 (共7层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/5f3f6a1d-f5af-485d-90f5-62ddcc838ac0.jpg.120x80.jpg,板楼,0,70,花山区,一梯两户,48,https://mas.lianjia.com/ershoufang/103104007647.html,简装
清城区清城,62.27,9154,清远,2019-8,南,暂无数据,阳光100阿尔勒,高楼层 (共11层),2室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/a597f07a-9ca2-4884-a65e-447f057937aa.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯十一户,57,https://qy.lianjia.com/ershoufang/105101833311.html,其他
清城区清城,66,7576,清远,2019-8,南,暂无数据,阳光100阿尔勒,中楼层 (共11层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/cb439c1e-4e0f-4caa-91b6-a6b1c7ac04fb.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯八户,50,https://qy.lianjia.com/ershoufang/105101970984.html,其他
当涂县当涂县,93.5,6738,马鞍山,2019-8,南,有,江南名苑,中楼层 (共18层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/79d86c4b-e51e-495c-a29a-13ed59604cb2.jpg.120x80.jpg,暂无数据,0,70,当涂县,十五梯三户,63,https://mas.lianjia.com/ershoufang/103104133776.html,精装
花山区桃园,53.05,5467,马鞍山,2019-8,南,无,大北庄,高楼层 (共6层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/ef9a3f38-3b15-49cf-b412-4e8b083d6809.jpg.120x80.jpg,板楼,0,70,花山区,一梯两户,29,https://mas.lianjia.com/ershoufang/103104022347.html,精装
雨山区安民,99.7,6169,马鞍山,2019-8,南,无,映翠花园五村,中楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/9fd89407-0d18-4102-ab9b-d0437277d986.jpg.120x80.jpg,板楼,0,70,雨山区,一梯四户,100,https://mas.lianjia.com/ershoufang/103104024938.html,毛坯
雨山区安民,103,3884,马鞍山,2019-8,南,无,鸳鸯二村,高楼层 (共7层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/d394ac43-6fb8-4bb0-b966-263111ebb356.jpg.120x80.jpg,板楼,0,70,雨山区,一梯两户,40,https://mas.lianjia.com/ershoufang/103104029135.html,简装
花山区解放路,83.5,6108,马鞍山,2019-8,南,无,轻机新村,高楼层 (共6层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/1212a496-3728-4254-927b-df9d403da28e.jpg.120x80.jpg,板塔结合,0,70,花山区,一梯一户,51,https://mas.lianjia.com/ershoufang/103104235951.html,毛坯
清城区石角,109,9634,清远,2019-8,东北,有,美林湖贝沙湾,高楼层 (共14层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/d4f317e3-7797-4f8f-8c8a-0e86cdd4a133.jpg.120x80.jpg,暂无数据,0,70,清城区,两梯四户,105,https://qy.lianjia.com/ershoufang/105102143736.html,其他
清新区清新,107.75,5105,清远,2019-8,西南,有,恒大金碧天下,中楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/cb5a9c55-f0f6-4a24-939d-334785bcb9e7.jpg.120x80.jpg,塔楼,0,70,清新区,一梯四户,55,https://qy.lianjia.com/ershoufang/105102688737.html,精装
清新区清新,78.18,4733,清远,2019-8,北,有,恒大金碧天下,中楼层 (共11层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/34283db8-b137-4c70-858a-14315f27cb23.jpg.120x80.jpg,塔楼,0,70,清新区,一梯四户,37,https://qy.lianjia.com/ershoufang/105102688734.html,精装
清城区清城,48,7500,清远,2019-8,西南,有,现代城,低楼层 (共29层),1室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/994cafab-dab8-4df1-ac31-cbbd4884571b.JPG.120x80.jpg,塔楼,0,70,清城区,两梯二十三户,36,https://qy.lianjia.com/ershoufang/105101747873.html,其他
花山区解放路,62,5162,马鞍山,2019-8,南,无,花园新村南区,中楼层 (共7层),2室1厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/90aaa4f6-2885-4276-8a11-0075aacfb48c.jpg.120x80.jpg,板楼,0,70,花山区,一梯两户,32,https://mas.lianjia.com/ershoufang/103104258297.html,简装
当涂县当涂县,125.6,6688,马鞍山,2019-8,南 北,有,正元香槟城,高楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/063cfcd8-4e22-447d-b958-8ccd83244782.jpg.120x80.jpg,暂无数据,0,70,当涂县,十二梯两户,84,https://mas.lianjia.com/ershoufang/103104245753.html,精装
清城区清城,104,7693,清远,2019-8,北,有,东城御峰花园,低楼层 (共12层),3室2厅,暂无数据,,https://image1.ljcdn.com/450100-inspection/eef1496c-f18a-483c-8388-b5dadb2d8107.jpg.120x80.jpg,塔楼,0,70,清城区,一梯四户,80,https://qy.lianjia.com/ershoufang/105101962199.html,毛坯
清城区城西商贸区,103,8350,清远,2019-8,南 北,有,胜利茶博城,中楼层 (共33层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/c5885463-20ac-45fc-b3e0-b1b7971a4fe8.jpg.120x80.jpg,暂无数据,0,70,清城区,两梯五户,86,https://qy.lianjia.com/ershoufang/105102169094.html,毛坯
清城区石角,111.3,8087,清远,2019-8,西北,有,美林湖贝沙湾,低楼层 (共15层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/5591808d-82cf-4124-896a-ca03d84a8708.jpg.120x80.jpg,暂无数据,0,70,清城区,两梯四户,90,https://qy.lianjia.com/ershoufang/105102688470.html,精装
当涂县当涂县,145,3794,马鞍山,2019-8,南 北,无,襄河湾,低楼层 (共6层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/9a5c75f6-53e9-4a6f-8c20-d76327bc420b.jpg.120x80.jpg,暂无数据,0,70,当涂县,一梯两户,55,https://mas.lianjia.com/ershoufang/103104246282.html,精装
清城区城西商贸区,40.27,8692,清远,2019-8,南,有,碧水康桥花园,低楼层 (共22层),1室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/3afad1e9-9a65-4ac2-bb9d-2713f0e2052c.jpg.120x80.jpg,塔楼,0,70,清城区,两梯十七户,35,https://qy.lianjia.com/ershoufang/105102852643.html,简装
清城区城西商贸区,42.05,7610,清远,2019-8,东,有,塘湾名轩公寓,中楼层 (共17层),1室0厅,暂无数据,,,暂无数据,0,70,清城区,两梯十七户,32,https://qy.lianjia.com/ershoufang/105102770735.html,精装
清城区新城,116,5932,清远,2019-8,东南,无,清远第一城,中楼层 (共8层),3室2厅,暂无数据,,,暂无数据,0,70,清城区,一梯两户,100,https://qy.lianjia.com/ershoufang/105102827585.html,简装
清城区清城,112,9108,清远,2019-8,南,暂无数据,阳光100阿尔勒,中楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/ad6aeee4-00c4-43f8-bdc9-804f6926ac27.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯两户,102,https://qy.lianjia.com/ershoufang/105101833316.html,其他
花山区霍里,102,10785,马鞍山,2019-8,南,有,恒大御景湾,中楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/73370004-f151-462f-b964-907eae46824a.JPG.120x80.jpg,板楼,0,70,花山区,两梯四户,110,https://mas.lianjia.com/ershoufang/103104147311.html,精装
雨山区安民,148,9798,马鞍山,2019-8,南,有,深业华府,高楼层 (共33层),4室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/bb0755e2-efd7-4a72-b909-dff6bd7ff21c.jpg.120x80.jpg,板塔结合,0,70,雨山区,两梯两户,145,https://mas.lianjia.com/ershoufang/103104037823.html,毛坯
清城区清城,88,8410,清远,2019-8,南,暂无数据,阳光100阿尔勒,高楼层 (共32层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/8ae6caab-1ab8-4cfb-aa9f-0ea85234d688.jpg.120x80.jpg,暂无数据,0,70,清城区,一梯四户,74,https://qy.lianjia.com/ershoufang/105101833379.html,其他
雨山区安民,91.49,8854,马鞍山,2019-8,南,有,钟鼎悦城,低楼层 (共18层),2室2厅,暂无数据,,https://image1.ljcdn.com/340500-inspection/dc087094-5887-4708-be9f-6e7e606610b5.jpg.120x80.jpg,板楼,0,70,雨山区,两梯三户,81,https://mas.lianjia.com/ershoufang/103104035372.html,毛坯
清城区清城,138,14493,清远,2019-8,南 北,有,天美小岛,低楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/ad0c6ce7-c330-4b41-88cd-e1ad889ba17a.jpg.120x80.jpg,暂无数据,0,70,清城区,两梯四户,200,https://qy.lianjia.com/ershoufang/105101996280.html,其他
清新区清新,57.25,4158,清远,2019-8,东南,暂无数据,中山路南11号,高楼层 (共8层),2室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/4a52fbc7-aeb2-4b86-ae74-84a2df8f3628.jpg.120x80.jpg,暂无数据,0,70,清新区,一梯三户,100,https://qy.lianjia.com/ershoufang/105101984782.html,简装
清城区新城,123,7561,清远,2019-8,北,有,城市花园牡丹苑,低楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/51d5d4c3-a73e-4781-9527-89c8d27dc310.jpg.120x80.jpg,板楼,0,70,清城区,两梯四户,93,https://qy.lianjia.com/ershoufang/105102169680.html,其他
白云区南湖,88.7,10711,贵阳,2019-8,东,有,恒大绿洲,中楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/98f690f5e2874e23215baa687d3903e3/screenshot/1566528529_0/pc0_M6MSWkkNI.jpg.q_70.jpg,塔楼,0,70,白云区,五梯四户,95,https://gy.lianjia.com/ershoufang/106103248075.html,精装
清新区清新,107,4673,清远,2019-8,南,有,恒大金碧天下,低楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/6724b75f-f5af-4237-b8b3-be662edb6b39.jpg.120x80.jpg,塔楼,0,70,清新区,一梯四户,50,https://qy.lianjia.com/ershoufang/105102688783.html,精装
清城区横荷,182,8242,清远,2019-8,南,有,世纪花城,高楼层 (共26层),3室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/a0368274-2948-4fe5-b2bf-cba2ca0372b2.jpg.120x80.jpg,板楼,0,70,清城区,两梯两户,150,https://qy.lianjia.com/ershoufang/105102173072.html,其他
南明区钻石广场,181.8,11992,贵阳,2019-8,东南,暂无数据,在水一方花园,低楼层 (共18层),4室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/d13b7547735a4ac34bf7401f192cd264/screenshot/1565840422_4/pc0_VUwblEWpc.jpg.q_70.jpg,板塔结合,0,70,南明区,一梯两户,218,https://gy.lianjia.com/ershoufang/106103203505.html,简装
清新区清新,78,5129,清远,2019-8,东,有,恒大金碧天下,低楼层 (共11层),2室2厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/c63044da-566a-4734-8841-8200c3d2c26a.jpg.120x80.jpg,塔楼,0,70,清新区,一梯八户,40,https://qy.lianjia.com/ershoufang/105102688746.html,毛坯
清新区清新,61,4919,清远,2019-8,西,有,恒大金碧天下,中楼层 (共11层),2室1厅,暂无数据,,https://image1.ljcdn.com/441800-inspection/16749892-f9b0-40e2-9237-04b73c4c48b7.jpg.120x80.jpg,塔楼,0,70,清新区,一梯八户,30,https://qy.lianjia.com/ershoufang/105102688787.html,精装
